item_order,participantID,age,sex,list,itemID,item,is_correct,response,correctness,answeing_time,target_sentence_position,number_of_propositions,condition,plausibility,arithmetic,task,r10_equationID,r10_response,r10_rt,r20_equationID,r20_response,r20_rt,r30_equationID,r30_response,r30_rt,r40_equationID,r40_response,r40_rt,comment,r10_is_correct,r10_correctness,r20_is_correct,r20_correctness,r30_is_correct,r30_correctness,r40_is_correct,r40_correctness,eq_acc_trial,eq_n_trial
61,50157690,55,female,H,8262,262,J,J,1,2007,third,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x2326,NA,NA,x2327,NA,NA,x2328,NA,NA,x2329,23240,9129,NULL,11,NA,15,NA,7,NA,11,NA,NA,0
94,50157690,55,female,H,12681,601,F,F,1,3127,second,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x9801,NA,NA,x9802,NA,NA,x9803,NA,NA,*,23240,9129,NULL,8,NA,5,NA,13,NA,NA,NA,NA,0
41,50157690,55,female,H,7742,62,J,F,0,2807,first,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
49,50157690,55,female,H,7982,142,J,J,1,2262,first,three,Passive,implausible,1digit_2addition,noisy-single,x1205,NA,NA,x1206,NA,NA,x1207,NA,NA,*,23240,9129,NULL,4,NA,7,NA,14,NA,NA,NA,NA,0
82,50157690,55,female,H,12481,481,F,J,0,2987,first,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9001,NA,NA,x9002,NA,NA,x9003,NA,NA,*,23240,9129,NULL,7,NA,15,NA,13,NA,NA,NA,NA,0
96,50157690,55,female,H,8941,621,J,F,0,4048,first,three,ExperienerObject,implausible,1digit_2addition,dual,x5061,25355,14833,x5062,45566,37340,x5063,401890,27279,*,23240,9129,NULL,15,0,8,0,13,0,NA,NA,0,3
88,50157690,55,female,H,8701,541,J,J,1,2318,first,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x4101,NA,NA,x4102,NA,NA,x4103,NA,NA,*,23240,9129,NULL,16,NA,15,NA,16,NA,NA,NA,NA,0
71,50157690,55,female,H,12202,362,F,F,1,8696,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74,50157690,55,female,H,8561,401,J,J,1,1731,third,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,cookies.,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
66,50157690,55,female,H,12241,321,F,F,1,2099,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8041,75690,32015,x8042,80420,7695,x8043,344720,51450,*,23240,9129,NULL,18,0,10,0,14,0,NA,NA,0,3
51,50157690,55,female,H,8002,162,J,F,0,3108,second,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x1285,112850,15834,x1286,112860,7732,x1287,12870,4710,*,23240,9129,NULL,11,0,11,0,10,0,NA,NA,0,3
56,50157690,55,female,H,11981,221,F,F,1,2810,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
79,50157690,55,female,H,12442,442,F,F,1,2642,second,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x8845,NA,NA,x8846,NA,NA,x8847,NA,NA,*,23240,9129,NULL,13,NA,14,NA,9,NA,NA,NA,NA,0
69,50157690,55,female,H,12182,342,F,F,1,3251,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x7805,40035,18387,x7806,40050,22944,x7807,500482,45782,*,23240,9129,NULL,4,0,13,0,16,0,NA,NA,0,3
65,50157690,55,female,H,8222,302,J,F,0,3306,first,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,refugee.,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
52,50157690,55,female,H,8021,181,J,J,1,2196,third,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x1361,NA,NA,x1362,NA,NA,x1363,NA,NA,*,23240,9129,NULL,18,NA,11,NA,9,NA,NA,NA,NA,0
72,50157690,55,female,H,8461,381,J,F,0,2327,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x3141,15705,23894,x3142,9462,19311,x3143,28287,27474,*,23240,9129,NULL,15,0,3,0,9,0,NA,NA,0,3
67,50157690,55,female,H,12242,322,F,F,1,1760,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x8045,NA,NA,x8046,NA,NA,x8047,NA,NA,*,23240,9129,NULL,13,NA,12,NA,6,NA,NA,NA,NA,0
89,50157690,55,female,H,8702,542,J,J,1,4407,first,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
76,50157690,55,female,H,8501,421,J,J,1,2006,third,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x3301,NA,NA,x3302,NA,NA,x3303,NA,NA,*,23240,9129,NULL,12,NA,12,NA,10,NA,NA,NA,NA,0
97,50157690,55,female,H,8942,622,J,J,1,2812,first,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x5065,NA,NA,x5066,NA,NA,x5067,NA,NA,*,23240,9129,NULL,17,NA,10,NA,11,NA,NA,NA,NA,0
40,50157690,55,female,H,7741,61,J,F,0,5685,first,three,Transitive,plausible,1digit_2addition,noisy-single,x241,NA,NA,x242,NA,NA,x243,NA,NA,*,23240,9129,NULL,7,NA,15,NA,11,NA,NA,NA,NA,0
42,50157690,55,female,H,11761,81,F,F,1,2630,first,three,Passive,implausible,1digit_2addition,dual,x6101,30505,38750,x6102,124408,27738,x6103,16103,21606,*,23240,9129,NULL,5,0,14,0,11,0,NA,NA,0,3
70,50157690,55,female,H,12201,361,F,J,0,3264,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x7881,NA,NA,x7882,NA,NA,x7883,NA,NA,*,23240,9129,NULL,6,NA,4,NA,11,NA,NA,NA,NA,0
63,50157690,55,female,H,8202,282,J,J,1,2308,third,three,DativeConstruction,plausible,1digit_2addition,dual,x2085,100850,36377,x2086,208060,6099,x2087,12522,28741,*,23240,9129,NULL,12,0,10,0,16,0,NA,NA,0,3
55,50157690,55,female,H,11962,202,F,J,0,3498,second,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x6905,NA,NA,x6906,NA,NA,x6907,NA,NA,*,23240,9129,NULL,5,NA,4,NA,6,NA,NA,NA,NA,0
57,50157690,55,female,H,11902,222,F,J,0,4129,second,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x6665,399990,20452,x6666,86664,26369,x6667,16667,19458,*,23240,9129,NULL,6,0,14,0,11,0,NA,NA,0,3
45,50157690,55,female,H,11702,102,F,F,1,1817,first,three,Passive,plausible,1digit_2addition,dual,x5865,47720,24874,x5866,46162,33866,x5867,40648,64648,*,23240,9129,NULL,8,0,4,0,14,0,NA,NA,0,3
54,50157690,55,female,H,11961,201,F,F,1,2194,second,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x6901,45206,53057,x6902,69020,4844,x6903,48421,37467,*,23240,9129,NULL,16,0,10,0,17,0,NA,NA,0,3
48,50157690,55,female,H,7981,141,J,J,1,3857,first,three,Passive,implausible,1digit_2addition,dual,x1201,7206,18622,x1202,8414,11117,x1203,9624,12082,*,23240,9129,NULL,6,0,7,0,8,0,NA,NA,0,3
93,50157690,55,female,H,12662,582,F,F,1,2079,first,three,ExperienerObject,plausible,1digit_2addition,dual,x9725,87055,38619,x9726,86716,40524,x9727,76681,37498,*,23240,9129,NULL,9,0,18,0,13,0,NA,NA,0,3
35,50157690,55,female,H,11522,2,F,J,0,1974,first,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,50157690,55,female,H,12261,341,F,J,0,2066,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
50,50157690,55,female,H,8081,161,J,J,1,2111,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87,50157690,55,female,H,8682,522,J,F,0,3818,third,three,ExperienerSubject,plausible,1digit_2addition,dual,x4025,20635,33333,x4026,40260,7953,x4027,32017,43463,*,23240,9129,NULL,5,0,10,0,8,0,NA,NA,0,3
59,50157690,55,female,H,12002,242,F,F,1,2745,first,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,understudy.,NA,NA,*,NA,NA,*,23240,9129,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
64,50157690,55,female,H,8221,301,J,F,0,6312,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x2161,NA,NA,x2162,NA,NA,x2163,NA,NA,*,23240,9129,NULL,5,NA,13,NA,12,NA,NA,NA,NA,0
39,50157690,55,female,H,7722,42,J,J,1,1816,third,three,Transitive,plausible,1digit_2addition,dual,x165,1155,33442,x166,798,18188,x167,1002,19150,*,23240,9129,NULL,7,0,4,0,6,0,NA,NA,0,3
85,50157690,55,female,H,8742,502,J,J,1,1581,third,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x4265,NA,NA,x4266,NA,NA,x4267,NA,NA,*,23240,9129,NULL,18,NA,12,NA,7,NA,NA,NA,NA,0
78,50157690,55,female,H,12441,441,F,F,1,2616,second,three,BenefactiveFor,implausible,1digit_2addition,dual,x8841,50846,27872,x8842,50652,51754,x8843,54528,56409,*,23240,9129,NULL,16,0,6,0,3,0,NA,NA,0,3
75,50157690,55,female,H,8482,402,J,F,0,4687,second,three,BenefactiveFor,plausible,1digit_2addition,dual,x3225,25800,17088,x3226,64420,19036,x3227,29043,16928,*,23240,9129,NULL,18,0,12,0,9,0,NA,NA,0,3
36,50157690,55,female,H,7781,21,J,J,1,1920,third,three,Transitive,implausible,1digit_2addition,dual,x401,3208,9931,x402,2010,21667,x403,4030,4004,*,23240,9129,NULL,9,0,15,0,10,0,NA,NA,0,3
37,50157690,55,female,H,7782,22,J,J,1,1482,third,three,Transitive,implausible,1digit_2addition,noisy-single,x405,NA,NA,x406,NA,NA,x407,NA,NA,*,23240,9129,NULL,8,NA,8,NA,15,NA,NA,NA,NA,0
58,50157690,55,female,H,12001,241,F,F,1,4546,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x7061,NA,NA,x7062,NA,NA,x7063,NA,NA,*,23240,9129,NULL,12,NA,15,NA,13,NA,NA,NA,NA,0
95,10763411,48,male,L,12762,602,F,J,0,5672,third,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x10125,NA,NA,x10126,NA,NA,x10127,NA,NA,*,NA,NA,NULL,15,NA,13,NA,11,NA,NA,NA,NA,0
34,10763411,48,male,L,11601,1,F,J,0,3509,second,three,Transitive,implausible,1digit_2addition,dual,x5461,9,4188,x5462,16,3702,x5463,11,2706,*,NA,NA,NULL,8,0,16,1,11,1,NA,NA,0.666666667,3
59,10763411,48,male,L,12082,242,F,J,0,5214,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x7385,NA,NA,x7386,NA,NA,x7387,NA,NA,*,NA,NA,NULL,10,NA,15,NA,9,NA,NA,NA,NA,0
79,10763411,48,male,L,8522,442,J,J,1,2998,first,three,BenefactiveFor,plausible,1digit_2addition,dual,x3385,6,3393,x3386,11,2371,x3387,5,2041,*,NA,NA,NULL,6,1,11,1,5,1,NA,NA,1,3
75,10763411,48,male,L,12322,402,F,J,0,5092,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,reverent.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
78,10763411,48,male,L,8601,441,J,J,1,3367,second,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,refugee.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
97,10763411,48,male,L,12702,622,F,F,1,7174,third,three,ExperienerObject,plausible,1digit_2addition,dual,x9885,14,2690,x9886,10,2348,x9887,15,2937,*,NA,NA,NULL,14,1,10,1,15,1,NA,NA,1,3
92,10763411,48,male,L,8821,581,J,F,0,4615,first,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x4581,NA,NA,x4582,NA,NA,x4583,NA,NA,*,NA,NA,NULL,8,NA,14,NA,12,NA,NA,NA,NA,0
42,10763411,48,male,L,7921,81,J,J,1,2373,first,three,Passive,implausible,1digit_2addition,single,patrolman,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60,10763411,48,male,L,12101,261,F,J,0,2735,third,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,money,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74,10763411,48,male,L,12321,401,F,F,1,4860,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x8361,NA,NA,x8362,NA,NA,x8363,NA,NA,*,NA,NA,NULL,11,NA,6,NA,13,NA,NA,NA,NA,0
83,10763411,48,male,L,12562,482,F,F,1,3074,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9325,NA,NA,x9326,NA,NA,x9327,NA,NA,*,NA,NA,NULL,2,NA,11,NA,5,NA,NA,NA,NA,0
96,10763411,48,male,L,12781,621,F,F,1,5958,first,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
57,10763411,48,male,L,8062,222,J,J,1,2702,second,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87,10763411,48,male,L,12522,522,F,F,1,3889,third,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,10763411,48,male,L,12081,241,F,J,0,5962,second,three,DativeConstruction,implausible,1digit_2addition,dual,x7381,7,2077,x7382,2,2550,x7383,7,1847,*,NA,NA,NULL,7,1,2,1,7,1,NA,NA,1,3
77,10763411,48,male,L,8582,422,J,J,1,5810,first,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3625,NA,NA,x3626,NA,NA,x3627,NA,NA,*,NA,NA,NULL,11,NA,15,NA,11,NA,NA,NA,NA,0
56,10763411,48,male,L,8061,221,J,J,1,6205,second,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x1521,NA,NA,x1522,NA,NA,x1523,NA,NA,*,NA,NA,NULL,16,NA,13,NA,13,NA,NA,NA,NA,0
72,10763411,48,male,L,12301,381,F,J,0,4366,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,know-it-all,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70,10763411,48,male,L,12281,361,F,J,0,2583,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8201,13,2715,x8202,5,1697,x8203,14,2377,*,NA,NA,NULL,13,1,5,1,14,1,NA,NA,1,3
68,10763411,48,male,L,8341,341,J,J,1,2928,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x2661,NA,NA,x2662,NA,NA,x2663,NA,NA,*,NA,NA,NULL,8,NA,12,NA,13,NA,NA,NA,NA,0
43,10763411,48,male,L,7842,82,J,J,1,3201,third,three,Passive,plausible,1digit_2addition,dual,x645,14,2559,x646,11,1951,x647,9,1876,*,NA,NA,NULL,14,1,11,1,9,1,NA,NA,1,3
52,10763411,48,male,L,8101,181,J,J,1,5118,first,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x1681,14,2596,x1682,4,2463,x1683,11,2384,*,NA,NA,NULL,14,1,4,1,11,1,NA,NA,1,3
80,10763411,48,male,L,8541,461,J,J,1,2776,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x3461,NA,NA,x3462,NA,NA,x3463,NA,NA,*,NA,NA,NULL,2,NA,8,NA,10,NA,NA,NA,NA,0
90,10763411,48,male,L,8881,561,J,J,1,2600,first,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85,10763411,48,male,L,12502,502,F,J,0,4603,second,three,ExperienerSubject,plausible,1digit_2addition,dual,x9085,17,2638,x9086,12,2026,x9087,11,2020,*,NA,NA,NULL,17,1,12,1,11,1,NA,NA,1,3
38,10763411,48,male,L,11561,41,F,F,1,3510,third,three,Transitive,plausible,1digit_2addition,noisy-single,x5301,NA,NA,x5302,NA,NA,x5303,NA,NA,*,NA,NA,NULL,9,NA,10,NA,10,NA,NA,NA,NA,0
76,10763411,48,male,L,8581,421,J,J,1,4403,first,three,BenefactiveFor,implausible,1digit_2addition,dual,x3621,11,1887,x3622,7,2995,x3623,6,1639,*,NA,NA,NULL,11,1,7,1,6,1,NA,NA,1,3
44,10763411,48,male,L,7861,101,J,J,1,4837,first,three,Passive,plausible,1digit_2addition,noisy-single,x721,NA,NA,x722,NA,NA,x723,NA,NA,*,NA,NA,NULL,17,NA,6,NA,15,NA,NA,NA,NA,0
41,10763411,48,male,L,7822,62,J,J,1,2101,second,three,Transitive,implausible,1digit_2addition,noisy-single,x565,NA,NA,x566,NA,NA,x567,NA,NA,*,NA,NA,NULL,13,NA,6,NA,10,NA,NA,NA,NA,0
81,10763411,48,male,L,8542,462,J,J,1,2385,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,flora.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62,10763411,48,male,L,12041,281,F,J,0,3358,third,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x7221,NA,NA,x7222,NA,NA,x7223,NA,NA,*,NA,NA,NULL,17,NA,6,NA,11,NA,NA,NA,NA,0
94,10763411,48,male,L,12761,601,F,F,1,5013,third,three,ExperienerObject,implausible,1digit_2addition,dual,x10121,12,1672,x10122,13,1761,x10123,16,2568,*,NA,NA,NULL,12,1,13,1,16,1,NA,NA,1,3
35,10763411,48,male,L,11602,2,F,F,1,3593,second,three,Transitive,implausible,1digit_2addition,noisy-single,x5465,NA,NA,x5466,NA,NA,x5467,NA,NA,*,NA,NA,NULL,10,NA,6,NA,11,NA,NA,NA,NA,0
53,10763411,48,male,L,8102,182,J,J,1,5799,first,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x1685,NA,NA,x1686,NA,NA,x1687,NA,NA,*,NA,NA,NULL,4,NA,3,NA,7,NA,NA,NA,NA,0
67,10763411,48,male,L,8322,322,J,J,1,2984,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x2585,10,2378,x2586,3,1435,x2587,9,1603,*,NA,NA,NULL,10,1,3,1,9,1,NA,NA,1,3
88,10763411,48,male,L,8781,541,J,F,0,4602,second,three,ExperienerSubject,implausible,1digit_2addition,dual,x4421,13,2152,x4422,10,2357,x4423,11,1970,*,NA,NA,NULL,13,1,10,1,11,1,NA,NA,1,3
89,10763411,48,male,L,8782,542,J,J,1,2392,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x4425,NA,NA,x4426,NA,NA,x4427,NA,NA,*,NA,NA,NULL,7,NA,11,NA,13,NA,NA,NA,NA,0
45,10763411,48,male,L,7862,102,J,J,1,3707,first,three,Passive,plausible,1digit_2addition,single,character,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,10763411,48,male,L,8302,302,J,J,1,2060,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x2505,NA,NA,x2506,NA,NA,x2507,NA,NA,*,NA,NA,NULL,13,NA,6,NA,12,NA,NA,NA,NA,0
69,10763411,48,male,L,8342,342,J,J,1,2156,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,usurper,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
46,10763411,48,male,L,11801,121,F,F,1,3420,third,three,Passive,implausible,1digit_2addition,dual,x6261,8,2578,x6262,14,2118,x6263,8,2061,*,NA,NA,NULL,8,1,14,1,8,1,NA,NA,1,3
61,10763411,48,male,L,12022,262,F,F,1,8441,second,three,DativeConstruction,plausible,1digit_2addition,dual,x7145,14,1966,x7146,13,2044,x7147,7,1635,*,NA,NA,NULL,14,1,13,1,7,1,NA,NA,1,3
55,10763411,48,male,L,8042,202,J,F,0,4397,first,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x1445,8,2824,x1446,6,1654,x1447,5,1542,*,NA,NA,NULL,8,1,6,1,5,1,NA,NA,1,3
91,10763411,48,male,L,8802,562,J,F,0,4837,third,three,ExperienerObject,plausible,1digit_2addition,dual,x4505,17,2350,x4506,11,1615,x4507,8,1950,*,NA,NA,NULL,17,1,11,1,8,1,NA,NA,1,3
93,10763411,48,male,L,8822,582,J,J,1,5874,first,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
40,10763411,48,male,L,7821,61,J,J,1,2294,second,three,Transitive,implausible,1digit_2addition,dual,x561,12,1471,x562,11,1717,x563,8,2104,*,NA,NA,NULL,12,1,11,1,8,1,NA,NA,1,3
37,10763411,48,male,L,11542,22,F,F,1,4230,second,three,Transitive,plausible,1digit_2addition,dual,x5225,10,1632,x5226,12,2137,x5227,7,2149,*,NA,NA,NULL,10,1,12,1,7,1,NA,NA,1,3
49,10763411,48,male,L,11742,142,F,F,1,2873,third,three,Passive,plausible,1digit_2addition,dual,x6025,10,1982,x6026,12,1546,x6027,8,1944,*,NA,NA,NULL,10,1,12,1,8,1,NA,NA,1,3
64,10763411,48,male,L,8301,301,J,J,1,6812,second,three,DativeConstruction,implausible,1digit_2addition,dual,x2501,6,2821,x2502,11,1725,x2503,13,1777,*,NA,NA,NULL,6,1,11,1,13,1,NA,NA,1,3
66,10763411,48,male,L,8401,321,J,F,0,6006,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,jock,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
71,10763411,48,male,L,12282,362,F,F,1,5909,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x8205,NA,NA,x8206,NA,NA,x8207,NA,NA,*,NA,NA,NULL,12,NA,11,NA,14,NA,NA,NA,NA,0
84,10763411,48,male,L,12581,501,F,F,1,3290,third,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
82,10763411,48,male,L,12561,481,F,J,0,2637,second,three,ExperienerSubject,implausible,1digit_2addition,dual,x9321,7,2032,x9322,12,1722,x9323,8,1820,*,NA,NA,NULL,7,1,12,1,8,1,NA,NA,1,3
86,10763411,48,male,L,12521,521,F,F,1,2995,third,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9161,NA,NA,x9162,NA,NA,x9163,NA,NA,*,NA,NA,NULL,14,NA,9,NA,13,NA,NA,NA,NA,0
39,10763411,48,male,L,11562,42,F,F,1,2945,third,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
47,10763411,48,male,L,11802,122,F,F,1,4547,third,three,Passive,implausible,1digit_2addition,noisy-single,x6265,NA,NA,x6266,NA,NA,x6267,NA,NA,*,NA,NA,NULL,14,NA,10,NA,6,NA,NA,NA,NA,0
51,10763411,48,male,L,11842,162,F,F,1,4978,second,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,10763411,48,male,L,11621,21,F,F,1,3901,third,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
48,10763411,48,male,L,11821,141,F,F,1,4732,first,three,Passive,implausible,1digit_2addition,single,poacher,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73,10763411,48,male,L,12222,382,F,F,1,4566,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x7965,7,3337,x7966,10,1967,x7967,16,2010,*,NA,NA,NULL,7,1,10,1,16,1,NA,NA,1,3
63,10763411,48,male,L,12042,282,F,F,1,2286,third,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,students.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
50,10763411,48,male,L,11841,161,F,F,1,3684,second,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x6421,NA,NA,x6422,NA,NA,x6423,NA,NA,*,NA,NA,NULL,4,NA,10,NA,13,NA,NA,NA,NA,0
54,10763411,48,male,L,8121,201,J,F,0,2785,second,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
40,61274288,33,male,B,11581,61,F,J,0,6212,first,three,Transitive,plausible,1digit_2addition,noisy-single,x5381,NA,NA,x5382,NA,NA,x5383,NA,NA,*,NA,NA,NULL,14,NA,15,NA,15,NA,NA,NA,NA,0
89,61274288,33,male,B,12542,542,F,F,1,3222,first,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73,61274288,33,male,B,12302,382,F,J,0,3406,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x8285,NA,NA,x8286,NA,NA,x8287,NA,NA,*,NA,NA,NULL,8,NA,6,NA,11,NA,NA,NA,NA,0
46,61274288,33,male,B,7881,121,J,J,1,1990,second,three,Passive,plausible,1digit_2addition,noisy-single,x801,NA,NA,x802,NA,NA,x803,NA,NA,*,NA,NA,NULL,15,NA,11,NA,4,NA,NA,NA,NA,0
42,61274288,33,male,B,7921,81,J,J,1,3493,first,three,Passive,implausible,1digit_2addition,dual,x961,13,2414,x962,6,1911,x963,10,2039,*,NA,NA,NULL,13,1,6,1,10,1,NA,NA,1,3
79,61274288,33,male,B,8602,442,J,J,1,4382,second,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3705,NA,NA,x3706,NA,NA,x3707,NA,NA,*,NA,NA,NULL,15,NA,7,NA,11,NA,NA,NA,NA,0
