ItemID,Context,sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,plausibility
8092,The weaver exasperated the anesthesiologist when the defender blamed the jeweler after the waiter handed the menu the customer.,The 6 weaver + exasperated 9 the = anesthesiologist x9325 when 3 the + defender 2 blamed = the x9326 jeweler 4 after + the 5 waiter = handed x9327 the 6 menu + the 3 customer.,Did the waiter hand the menu the customer?,Yes,third,three,DoubleObjectConstruction,implausible
8093,The photographer offended the waitress because the ringleader delighted the ceo and the teacher hauled the groceries the friend.,The 5 photographer + offended 2 the = waitress x9329 because 1 the + ringleader 7 delighted = the x9330 ceo 9 and + the 7 teacher = hauled x9331 the 9 groceries + the 1 friend.,Did the teacher haul the groceries the friend?,Yes,third,three,DoubleObjectConstruction,implausible
8094,The mason aggravated the exporter because the extremist deprecated the shrink but the government issued the cards the citizens.,The 4 mason + aggravated 1 the = exporter x9333 because 7 the + extremist 1 deprecated = the x9334 shrink 2 but + the 4 government = issued x9335 the 1 cards + the 6 citizens.,Did the government issue the cards the citizens?,Yes,third,three,DoubleObjectConstruction,implausible
8095,The storyteller pursued the understudy because the thug troubled the pianist when the man lent the ladder the neighbor.,The 2 storyteller + pursued 6 the = understudy x9337 because 5 the + thug 9 troubled = the x9338 pianist 5 when + the 6 man = lent x9339 the 4 ladder + the 2 neighbor.,Did the man lend the ladder the neighbor?,Yes,third,three,DoubleObjectConstruction,implausible
8096,The asylum sighted the soundman because the nobleman screamed the conductor after the landlord leased the apartment the tenant.,The 5 asylum + sighted 8 the = soundman x9341 because 4 the + nobleman 9 screamed = the x9342 conductor 8 after + the 8 landlord = leased x9343 the 4 apartment + the 7 tenant.,Did the landlord lease the apartment the tenant?,Yes,third,three,DoubleObjectConstruction,implausible
8097,The innovator pursued the caterer after the hairstylist outraged the patron and the worker left the note the colleague.,The 9 innovator + pursued 5 the = caterer x9345 after 1 the + hairstylist 6 outraged = the x9346 patron 7 and + the 4 worker = left x9347 the 6 note + the 3 colleague.,Did the worker leave the note the colleague?,Yes,third,three,DoubleObjectConstruction,implausible
8098,The survivor entertained the mason after the yodeler eyed the commander but the friend loaned the laptop the guy.,The 6 survivor + entertained 9 the = mason x9349 after 6 the + yodeler 9 eyed = the x9350 commander 1 but + the 9 friend = loaned x9351 the 6 laptop + the 1 guy.,Did the friend loan the laptop the guy?,Yes,third,three,DoubleObjectConstruction,implausible
8099,The foreman tailgated the swimmer after the herder troubled the suspect because the postman mailed the package the recipient.,The 2 foreman + tailgated 2 the = swimmer x9353 after 5 the + herder 9 troubled = the x9354 suspect 2 because + the 4 postman = mailed x9355 the 8 package + the 4 recipient.,Did the postman mail the package the recipient?,Yes,third,three,DoubleObjectConstruction,implausible
8100,The dissident sighted the commissioner after the despot neglected the greek when the clark offered the discount the customer.,The 5 dissident + sighted 3 the = commissioner x9357 after 2 the + despot 8 neglected = the x9358 greek 9 when + the 2 clark = offered x9359 the 7 discount + the 6 customer.,Did the clerk offer the discount the customer?,Yes,third,three,DoubleObjectConstruction,implausible
8101,The borrower owed the money the lender and the lineman choked the auctioneer but the litigator bullied the psychologist.,The 8 borrower + owed 6 the = money x9361 the 2 lender + and 4 the = lineman x9362 choked 6 the + auctioneer 2 but = the x9363 litigator 2 bullied + the 7 psychologist.,Did the borrower owe the money the lender?,Yes,first,three,DoubleObjectConstruction,implausible
8102,The student passed the assignment the teacher and the scoundrel mortified the quarterback when the trumpeter charmed the climber.,The 7 student + passed 1 the = assignment x9365 the 4 teacher + and 7 the = scoundrel x9366 mortified 6 the + quarterback 9 when = the x9367 trumpeter 2 charmed + the 8 climber.,Did the student pass the assignment the teacher?,Yes,first,three,DoubleObjectConstruction,implausible
8103,The customer paid the bill the cashier and the equestrian noted the jester because the yodeler intrigued the fieldworker.,The 2 customer + paid 6 the = bill x9369 the 3 cashier + and 2 the = equestrian x9370 noted 6 the + jester 4 because = the x9371 yodeler 4 intrigued + the 2 fieldworker.,Did the customer pay the bill the cashier?,Yes,first,three,DoubleObjectConstruction,implausible
8104,The teacher posted the letter the friend and the bishop rated the evangelist after the yodeler provoked the renegade.,The 5 teacher + posted 1 the = letter x9373 the 8 friend + and 6 the = bishop x9374 rated 2 the + evangelist 3 after = the x9375 yodeler 4 provoked + the 6 renegade.,Did the teacher post the letter the friend?,Yes,first,three,DoubleObjectConstruction,implausible
8105,The company promised the refund the customer but the hairdresser lauded the counterfeiter and the geologist scared the conservator.,The 8 company + promised 1 the = refund x9377 the 7 customer + but 9 the = hairdresser x9378 lauded 8 the + counterfeiter 8 and = the x9379 geologist 7 scared + the 6 conservator.,Did the company promise the refund the customer?,Yes,first,three,DoubleObjectConstruction,implausible
8106,The retailer refunded the money the customer but the coward pacified the litigator when the weatherman exhausted the landlady.,The 2 retailer + refunded 1 the = money x9381 the 6 customer + but 7 the = coward x9382 pacified 2 the + litigator 5 when = the x9383 weatherman 3 exhausted + the 4 landlady.,Did the retailer refund the money the customer?,Yes,first,three,DoubleObjectConstruction,implausible
8107,The employee relayed the message the manager but the underwriter flustered the paymaster because the residents observed the sommelier.,The 6 employee + relayed 6 the = message x9385 the 4 manager + but 4 the = underwriter x9386 flustered 1 the + paymaster 5 because = the x9387 residents 9 observed + the 1 sommelier.,Did the employee relay the message the manager?,Yes,first,three,DoubleObjectConstruction,implausible
8108,The borrower repaid the loan the lender but the busdriver isolated the fugitive after the feminist recognized the italian.,The 9 borrower + repaid 6 the = loan x9389 the 7 lender + but 4 the = busdriver x9390 isolated 6 the + fugitive 5 after = the x9391 feminist 3 recognized + the 6 italian.,Did the borrower repay the loan the lender?,Yes,first,three,DoubleObjectConstruction,implausible
8109,The worker sold the car the customer when the accuser distracted the carrier and the conman rated the strategist.,The 7 worker + sold 3 the = car x9393 the 4 customer + when 4 the = accuser x9394 distracted 2 the + carrier 6 and = the x9395 conman 5 rated + the 4 strategist.,Did the worker sell the car the customer?,Yes,first,three,DoubleObjectConstruction,implausible
8110,The chef sent the gift the friend when the chief defended the acrobat but the mariner cited the art.,The 7 chef + sent 9 the = gift x9397 the 7 friend + when 7 the = chief x9398 defended 5 the + acrobat 4 but = the x9399 mariner 5 cited + the 9 art.,Did the chef send the gift the friend?,Yes,first,three,DoubleObjectConstruction,implausible
8111,The waiter served the meals the guys when the meteorologist replaced the sponsor because the forester faced the physicist.,The 8 waiter + served 9 the = meals x9401 the 2 guys + when 2 the = meteorologist x9402 replaced 4 the + sponsor 5 because = the x9403 forester 4 faced + the 5 physicist.,Did the waiter serve the meals the guys?,Yes,first,three,DoubleObjectConstruction,implausible
8112,The lady shipped the package the recipient when the clarinetist investigated the herder after the shortstop shamed the newswoman.,The 8 lady + shipped 4 the = package x9405 the 2 recipient + when 5 the = clarinetist x9406 investigated 6 the + herder 2 after = the x9407 shortstop 3 shamed + the 2 newswoman.,Did the lady ship the package the recipient?,Yes,first,three,DoubleObjectConstruction,implausible
8113,The guide showed the landmarks the tourists because the socialite misleaded the candidate and the custodian entertained the swindler.,The 1 guide + showed 3 the = landmarks x9409 the 4 tourists + because 1 the = socialite x9410 misleaded 5 the + candidate 1 and = the x9411 custodian 4 entertained + the 4 swindler.,Did the guide show the landmarks the tourists?,Yes,first,three,DoubleObjectConstruction,implausible
8114,The man slipped the slip the receptionist because the protagonist naged the dog but the bodyguard soothed the upholsterer.,The 4 man + slipped 7 the = slip x9413 the 2 receptionist + because 6 the = protagonist x9414 naged 9 the + dog 3 but = the x9415 bodyguard 3 soothed + the 8 upholsterer.,Did the man slip the slip the receptionist?,Yes,first,three,DoubleObjectConstruction,implausible
8115,The smuggler smuggled the goods the man because the trespasser avoided the pollster when the publisher derided the yodeler.,The 3 smuggler + smuggled 7 the = goods x9417 the 8 man + because 9 the = trespasser x9418 avoided 5 the + pollster 9 when = the x9419 publisher 1 derided + the 3 yodeler.,Did the smuggler smuggle the goods the man?,Yes,first,three,DoubleObjectConstruction,implausible
8116,The boy took the snack the mother because the violinist flustered the churchgoer after the housemaid invoiced the immigrant.,The 5 boy + took 3 the = snack x9421 the 1 mother + because 2 the = violinist x9422 flustered 3 the + churchgoer 6 after = the x9423 housemaid 5 invoiced + the 7 immigrant.,Did the boy take the snack the mother?,Yes,first,three,DoubleObjectConstruction,implausible
8117,The teacher taught the concept the students after the barkeeper saluted the sophomore and the signatory esteemed the stableman.,The 1 teacher + taught 5 the = concept x9425 the 2 students + after 5 the = barkeeper x9426 saluted 1 the + sophomore 7 and = the x9427 signatory 3 esteemed + the 9 stableman.,Did the teacher teach the concept the students?,Yes,first,three,DoubleObjectConstruction,implausible
8118,The student told the joke the friend after the proofreader beated the deacon but the grocer misquoted the adjuster.,The 2 student + told 3 the = joke x9429 the 9 friend + after 4 the = proofreader x9430 beated 9 the + deacon 1 but = the x9431 grocer 6 misquoted + the 6 adjuster.,Did the student tell the joke the friend?,Yes,first,three,DoubleObjectConstruction,implausible
8119,The man traded the bicycle the lady after the importer betraied the countess because the camper stared the chaplain.,The 6 man + traded 8 the = bicycle x9433 the 6 lady + after 1 the = importer x9434 betraied 3 the + countess 9 because = the x9435 camper 3 stared + the 6 chaplain.,Did the man trade the bicycle the lady?,Yes,first,three,DoubleObjectConstruction,implausible
8120,The boy wrote the author the letter after the equestrian misinformed the arbitrator when the physicist yelled the zoologist.,The 8 boy + wrote 9 the = author x9437 the 5 letter + after 1 the = equestrian x9438 misinformed 8 the + arbitrator 5 when = the x9439 physicist 6 yelled + the 4 zoologist.,Did the boy write the letter the author?,Yes,first,three,DoubleObjectConstruction,implausible
