ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
8461,The conservationist saved the nuts the squirrel and the figure-skater avoided the hippie but the psychic snubed the matador.,The 8 conservationist + saved 7 the = nuts x3141 the 2 squirrel + and 1 the = figure-skater x3142 avoided 4 the + hippie 5 but = the x3143 psychic 3 snubed + the 6 matador.,Did the conservationist save the nuts the squirrel?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8462,The owner secured the leash the dog and the yodeler misquoted the cartographer when the parent defeated the hippie.,The 3 owner + secured 9 the = leash x3145 the 8 dog + and 3 the = yodeler x3146 misquoted 8 the + cartographer 8 when = the x3147 parent 5 defeated + the 8 hippie.,Did the owner secure the leash the dog?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8463,The host set the table the guests and the custodian awed the optician because the entomologist humiliated the sponsor.,The 3 host + set 1 the = table x3149 the 5 guests + and 6 the = custodian x3150 awed 9 the + optician 8 because = the x3151 entomologist 1 humiliated + the 2 sponsor.,Did the host set the table the guests?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8464,The therapist shaped the session the patient and the surgeon heared the grandson after the matador betraied the fortune-teller.,The 7 therapist + shaped 8 the = session x3153 the 5 patient + and 3 the = surgeon x3154 heared 9 the + grandson 5 after = the x3155 matador 1 betraied + the 8 fortune-teller.,Did the therapist shape the session the patient?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8465,The illusionist stole the moment the thief but the lithographer distressed the citizen and the neurologist awaited the orthopedist.,The 5 illusionist + stole 9 the = moment x3157 the 5 thief + but 3 the = lithographer x3158 distressed 5 the + citizen 6 and = the x3159 neurologist 9 awaited + the 4 orthopedist.,Did the illusionist steal the moment the thief?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8466,The guest washed the dishes the host but the butler infected the user when the minister mortified the contender.,The 5 guest + washed 1 the = dishes x3161 the 9 host + but 2 the = butler x3162 infected 4 the + user 9 when = the x3163 minister 5 mortified + the 5 contender.,Did the guest wash the dishes the host?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8467,The author wrote the book the friend but the mapmaker persuaded the sommelier because the passenger soothed the zealot.,The 9 author + wrote 1 the = book x3165 the 2 friend + but 6 the = mapmaker x3166 persuaded 1 the + sommelier 2 because = the x3167 passenger 9 soothed + the 4 zealot.,Did the author write the book the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8468,The chef boiled the pasta the guests but the neighbor beged the typist after the workaholic saluted the collaborator.,The 4 chef + boiled 1 the = pasta x3169 the 7 guests + but 2 the = neighbor x3170 beged 3 the + typist 2 after = the x3171 workaholic 2 saluted + the 1 collaborator.,Did the chef boil the pasta the guests?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8469,The architect built the house the couple when the prima_donna awaited the butler and the watchmaker understanded the underwriter.,The 9 architect + built 1 the = house x3173 the 2 couple + when 7 the = prima_donna x3174 awaited 1 the + butler 7 and = the x3175 watchmaker 4 understanded + the 1 underwriter.,Did the architect build the house the couple?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8470,The man cashed the check the friend when the chemist evaluated the patent but the loyalist exasperated the parent.,The 4 man + cashed 3 the = check x3177 the 2 friend + when 4 the = chemist x3178 evaluated 5 the + patent 5 but = the x3179 loyalist 3 exasperated + the 9 parent.,Did the man cash the check the friend?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8471,The agent chartered the yacht the tourists when the doorman deceived the defender because the goalkeeper jinxed the thug.,The 2 agent + chartered 3 the = yacht x3181 the 2 tourists + when 4 the = doorman x3182 deceived 2 the + defender 1 because = the x3183 goalkeeper 7 jinxed + the 5 thug.,Did the agent charter the yacht the tourists?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8472,The cleaner cleaned the house the parents when the gangster aggravated the go-between after the cobbler contradicted the grandson.,The 7 cleaner + cleaned 9 the = house x3185 the 9 parents + when 1 the = gangster x3186 aggravated 6 the + go-between 9 after = the x3187 cobbler 4 contradicted + the 6 grandson.,Did the cleaner clean the house the parents?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8473,The researcher compiled the report the team because the spy replaced the backstabber and the agnostic troubled the australian.,The 2 researcher + compiled 3 the = report x3189 the 9 team + because 9 the = spy x3190 replaced 5 the + backstabber 6 and = the x3191 agnostic 1 troubled + the 7 australian.,Did the researcher compile the report the team?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8474,The chef cooked the meal the family because the hitter investigated the conductor but the oracle enticed the busdriver.,The 9 chef + cooked 6 the = meal x3193 the 2 family + because 4 the = hitter x3194 investigated 5 the + conductor 8 but = the x3195 oracle 8 enticed + the 4 busdriver.,Did the chef cook the meal the family?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8475,The team cut the fruit the kids because the upholsterer scorned the showman when the mailman snubed the conservator.,The 6 team + cut 3 the = fruit x3197 the 3 kids + because 5 the = upholsterer x3198 scorned 9 the + showman 4 when = the x3199 mailman 6 snubed + the 2 conservator.,Did the team cut the fruit the kids?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8476,The mechanic fixed the car the neighbor because the psychologist fancied the patriot after the grandson deprecated the proofreader.,The 3 mechanic + fixed 4 the = car x3201 the 1 neighbor + because 6 the = psychologist x3202 fancied 8 the + patriot 5 after = the x3203 grandson 1 deprecated + the 6 proofreader.,Did the mechanic fix the car the neighbor?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8477,The man found the book the sister after the maverick harassed the manservant and the obstetrician outraged the gallery.,The 6 man + found 5 the = book x3205 the 2 sister + after 3 the = maverick x3206 harassed 8 the + manservant 8 and = the x3207 obstetrician 8 outraged + the 9 gallery.,Did the man find the book the sister?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8478,The girl got the toy the cat after the porter disparaged the nominee but the litigator acknowledged the meatpacker.,The 7 girl + got 4 the = toy x3209 the 3 cat + after 5 the = porter x3210 disparaged 1 the + nominee 3 but = the x3211 litigator 4 acknowledged + the 4 meatpacker.,Did the girl get the toy the cat?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8479,The collector kept the coin the nephew after the publisher interviewed the stenographer because the toolmaker neglected the striker.,The 2 collector + kept 9 the = coin x3213 the 4 nephew + after 8 the = publisher x3214 interviewed 2 the + stenographer 7 because = the x3215 toolmaker 5 neglected + the 6 striker.,Did the collector keep the coin the nephew?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8480,The decorator set the table the clients after the motorcyclist followed the cabbie when the canadian evaluated the psychopath.,The 8 decorator + set 6 the = table x3217 the 4 clients + after 5 the = motorcyclist x3218 followed 4 the + cabbie 9 when = the x3219 canadian 8 evaluated + the 8 psychopath.,Did the decorator set the table the clients?,Yes,first,three,BenefactiveDoubleObjectConstruction,implausible
8481,The rancher investigated the sniper and the chef baked the cookies for the child but the taxpayer reimbursed the dealer.,The 1 rancher + investigated 5 the = sniper x3221 and 3 the + chef 1 baked = the x3222 cookies 1 for + the 7 child = but x3223 the 4 taxpayer + reimbursed 9 the = dealer.,Did the chef bake the cookies for the child?,Yes,second,three,BenefactiveFor,plausible
8482,The editor faced the hoodlum and the agent booked the flight for the traveler when the emperor naged the opportunist.,The 9 editor + faced 9 the = hoodlum x3225 and 8 the + agent 4 booked = the x3226 flight 1 for + the 8 traveler = when x3227 the 8 emperor + naged 8 the = opportunist.,Did the agent book the flight for the traveler?,Yes,second,three,BenefactiveFor,plausible
8483,The revolutionary mystified the rogue and the fisherman caught the fish for the kid because the storyteller begrudged the cheerleader.,The 9 revolutionary + mystified 6 the = rogue x3229 and 6 the + fisherman 9 caught = the x3230 fish 4 for + the 7 kid = because x3231 the 2 storyteller + begrudged 2 the = cheerleader.,Did the fisherman catch the fish for the kid?,Yes,second,three,BenefactiveFor,plausible
8484,The commander lashed the choreographer and the aunt bought the toy for the nephew after the midwife faced the churchgoer.,The 1 commander + lashed 2 the = choreographer x3233 and 9 the + aunt 3 bought = the x3234 toy 9 for + the 5 nephew = after x3235 the 4 midwife + faced 1 the = churchgoer.,Did the aunt buy the toy for the nephew?,Yes,second,three,BenefactiveFor,plausible
8485,The shopper victimized the bidder but the sculptor carved the sculpture for the student and the foreigner delighted the dictator.,The 2 shopper + victimized 6 the = bidder x3237 but 5 the + sculptor 9 carved = the x3238 sculpture 6 for + the 5 student = and x3239 the 6 foreigner + delighted 5 the = dictator.,Did the sculptor carve the sculpture for the student?,Yes,second,three,BenefactiveFor,plausible
8486,The plumber fighted the ex-wife but the architect designed the kennel for the dog when the adjuster faced the motorcyclist.,The 1 plumber + fighted 8 the = ex-wife x3241 but 3 the + architect 4 designed = the x3242 kennel 4 for + the 3 dog = when x3243 the 5 adjuster + faced 4 the = motorcyclist.,Did the architect design the kennel for the dog?,Yes,second,three,BenefactiveFor,plausible
8487,The trooper baffled the acupuncturist but the technician fixed the computer for the friend because the pensioner yelled the waitress.,The 3 trooper + baffled 7 the = acupuncturist x3245 but 5 the + technician 1 fixed = the x3246 computer 7 for + the 7 friend = because x3247 the 4 pensioner + yelled 1 the = waitress.,Did the technician fix the computer for the friend?,Yes,second,three,BenefactiveFor,plausible
8488,The entomologist assuaged the songwriter but the girl found the toy for the cat after the poser followed the governor.,The 2 entomologist + assuaged 1 the = songwriter x3249 but 4 the + girl 3 found = the x3250 toy 3 for + the 6 cat = after x3251 the 4 poser + followed 8 the = governor.,Did the girl find the toy for the cat?,Yes,second,three,BenefactiveFor,plausible
8489,The patrolman confronted the saleslady when the gardener grew the vegetables for the family and the running judged the dairyman.,The 8 patrolman + confronted 2 the = saleslady x3253 when 5 the + gardener 3 grew = the x3254 vegetables 1 for + the 8 family = and x3255 the 4 running + judged 6 the = dairyman.,Did the gardener grow the vegetables for the family?,Yes,second,three,BenefactiveFor,plausible
8490,The interpreter encountered the pawnbroker when the tailor made the dress for the sister but the millionnaire disparaged the oncologist.,The 1 interpreter + encountered 8 the = pawnbroker x3257 when 2 the + tailor 8 made = the x3258 dress 3 for + the 5 sister = but x3259 the 4 millionnaire + disparaged 1 the = oncologist.,Did the tailor make the dress for the sister?,Yes,second,three,BenefactiveFor,plausible
